,budget,genres,id,keywords,original_language,original_title,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,cast,release_year,profit_loss
4512,550000,"Documentary, Drama",211086,"himalaya, hindu, pilgrimage, faith, hinduism, little boy, spirituality, new age, religion, orphan, india, religious, child abandonment, ganja, kumbh mela, ganga",hi,Faith Connections,0.48088000000000003,Jungle Book Entertainment,"France, India",0,115.0,हिन्दी,Released,Faith Connections,4.2,3,"Bhole Baba, Hatha Yogi Baba, Pant Shirt Baba, Baby Bajrangi, Shriman Umeshanad Brahmachari, Vivekanand Brahmachari, Mamta Devi, Sony Nishaad, Indrapal Singh, Kishan Tiwari",2013,-550000
4514,130000,"Drama, Thriller",83,"diving, cataclysm, nightmare, panic, red sea, primal fear, scuba diving, shark, scuba",en,Open Water,15.611857,Plunge Pictures LLC,United States of America,54667954,79.0,English,Released,Open Water,5.4,315,"Blanchard Ryan, Daniel Travis, Saul Stein, Michael E. Williamson, Christina Zenato, John Charles",2004,54537954
4516,500000,"Horror, Science Fiction",30315,"hotel, small town, siege, independent film, corpse, tarantula, death, animal attack, spiders",en,Kingdom of the Spiders,2.537032,Arachnid Productions Ltd.,United States of America,17000000,97.0,English,Released,Kingdom of the Spiders,5.7,30,"William Shatner, Tiffany Bolling, Woody Strode, Lieux Dressler, David McLean, Natasha Ryan, Altovise Davis, Joe Ross, Marcy Lafferty, Hoke Howell, Adele Malis-Morey, Roy Engel, Bill Coontz, Whitey Hughes, Jay Lawrence, Bettie Bolling, Anita Merritt, Nadia Caillou, Valla Rae McDade",1977,16500000
4518,500000,"Drama, Comedy",2056,"train station, new jersey, small person, friendship, newfoundland",en,The Station Agent,11.578545,"Next Wednesday Productions, SenArt Films",United States of America,8679814,88.0,English,Released,The Station Agent,7.4,210,"Peter Dinklage, Patricia Clarkson, Bobby Cannavale, Michelle Williams, Raven Goodwin, Josh Pais, John Slattery, Jayce Bartok, Joe Lo Truglio, Paul Benjamin, Jase Blankfort, Paula Garcés, Richard Kind, Lynn Cohen, Marla Sucharetza",2003,8179814
4521,2053648,Documentary,14271,"wrestling, sport, controversial, ecw, wwe",en,Beyond the Mat,2.778633,"Imagine Entertainment, Universal Pictures, Lionsgate",United States of America,500000,102.0,English,Released,Beyond the Mat,7.8,17,"Mick Foley, Terry Funk, Vince McMahon, Dwayne Johnson, Jake Roberts, Jesse Ventura, Noelle Foley, Barry W. Blaustein, Michael Manna, Scott Anthony Levy, Mark Calaway, Tony Jones, Michael Modest, Darren Drozdov, Accie Julius Connor",1999,-1553648
4523,46000,Drama,14757,independent film,ps,Osama,1.447734,"Hubert Bals Fund, NHK, LeBrocquy Fraser Productions, Barmak Film","Afghanistan, Ireland, Japan",0,83.0,"English, Français, Magyar, پښتو",Released,Osama,6.3,32,"Marina Golbahari, Arif Herati, Zubaida Sahar, Mohammad Nadir Khwaja",2003,-46000
4528,500000,"Crime, Drama",12281,"suicide, alcohol, secret, birthday, lake, oregon, brother, party, love, friends, prank, bully, drug, gay man, naked, invite, dare",en,Mean Creek,8.519202,Whitewater Films,United States of America,603943,90.0,English,Released,Mean Creek,6.9,106,"Rory Culkin, Scott Mechlowicz, Trevor Morgan, Josh Peck, Ryan Kelley, Carly Schroeder, Branden Williams",2004,103943
4529,0,"Romance, Crime, Drama",125052,"prison, new mexico, smuggling, gang, theft",en,Hurricane Streets,0.36446999999999996,"United Artists, Posthorn Pictures, Giv'en Films",United States of America,0,86.0,English,Released,Hurricane Streets,4.8,4,"Brendan Sexton III, Antoine McLean, Mtume Gant, Carlo Alban, David Roland Frank",1997,0
4533,0,"Romance, Drama",172533,"male female relationship, co-worker, relationship, mumblecore",en,Drinking Buddies,17.378455,Burn Later Productions,United States of America,343341,90.0,English,Released,Drinking Buddies,6.0,356,"Olivia Wilde, Jake Johnson, Anna Kendrick, Ron Livingston, Ti West, Jason Sudeikis, Mike Brune, Frank V. Ross, Michael Gaertner, Kristin Davis, Jim Ciback, Alicia Van Couvering, Michael Zeller, Joe Swanberg",2013,343341
4534,500000,Documentary,180383,"magic, woman director",en,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,0.425195,Kino Lorber,United States of America,0,88.0,English,Released,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,17,"Ricky Jay, Dick Cavett, Winston Simon, David Mamet, Persi Diaconis",2012,-500000
4535,2000000,"Action, Drama",346,"japan, samurai, peasant, looting, rice, fencing, village, moral ambiguity, battle, practice, 16th century",ja,七人の侍,39.756747999999995,Toho Company,Japan,271841,207.0,日本語,Released,Seven Samurai,8.2,878,"Toshirō Mifune, Takashi Shimura, Yoshio Inaba, Seiji Miyaguchi, Minoru Chiaki, Daisuke Katô, Isao Kimura, Keiko Tsushima, Yukiko Shimazaki, Kamatari Fujiwara, Yoshio Kosugi, Bokuzen Hidari, Yoshio Tsuchiya, Kokuten Kôdô, Eijirô Tôno, Jun Tatara, Atsushi Watanabe, Toranosuke Ogawa, Isao Yamagata, Kichijirô Ueda, Sôjin Kamiyama, Gen Shimizu, Keiji Sakakida, Shinpei Takagi, Shin Ôtomo, Toshio Takahara, Hiroshi Sugi, Hiroshi Hayashi, Sachio Sakai, Sôkichi Maki, Ichirô Chiba, Noriko Sengoku, Noriko Honma, Masanobu Ôkubo, Etsuo Saijo, Minoru Itô, Haruya Sakamoto, Gorô Sakurai, Hideo Shibuya, Kiyoshi Kamoda, Senkichi Ômura, Takashi Narita, Shôichi Hirose, Kôji Uno, Masaaki Tachibana, Kamayuki Tsubono, Taiji Naka, Chindanji Miyagawa, Shigemi Sunagawa, Akira Tani, Akio Kusama, Ryûtarô Amami, Jun Mikami, Haruo Nakajima, Sanpei Mine, Masahide Matsushita, Kaneo Ikeda, Takuzô Kumagaya, Ippei Kawagoe, Ippei Kawagoe, Jirô Suzukawa, Junpei Natsuki, Kyôichi Kamiyama, Haruo Suzuki, Gorô Amano, Akira Kitchôji, Kôji Iwamoto, Hiroshi Akitsu, Akira Yamada, Kazuo Imai, Eisuke Nakanishi, Toku Ihara, Hideo Ôtsuka, Shû Ôe, Yasuhisa Tsutsumi, Yasumasa Ônishi, Tsuneo Katagiri, Megeru Shimoda, Masayoshi Kawabe, Shigeo Katô, Yoshikazu Kawamata, Takeshi Seki, Haruko Toyama, Tsuruko Mano, Matsue Ono, Tsurue Ichimanji, Masako Ôshiro, Kyôko Ozawa, Michiko Kadono, Toshiko Nakano, Shizuko Azuma, Keiko Mori, Michiko Kawabe, Yûko Togawa, Yayoko Kitano, Misao Suyama, Toriko Takahara, Takeshi Katô, Tatsuya Nakadai, Ken Utsui, Ren Yamamoto",1954,-1728159
4537,500000,"Comedy, Romance",45145,"sex, nightclub, nudity, musician, song, rock, idol, music, rent, liar, independent film",en,Johnny Suede,1.354816,"Vega Film, Balthazar Productions, Starr, Arena","Switzerland, France, United States of America",0,97.0,English,Released,Johnny Suede,4.7,13,"Brad Pitt, Calvin Levels, Catherine Keener, Nick Cave, Alison Moir, Samuel L. Jackson",1991,-500000
4539,500000,"Comedy, Drama, Fantasy, Horror, Mystery",45649,"exploding building, duringcreditsstinger",en,Rubber,9.108949,"Canal+, Backup Films, Arte France, Arte France Cinéma, Elle Driver, 1.85 Films, Realitism Films, Sindika Dokolo","France, Angola",98017,85.0,English,Released,Rubber,5.7,251,"Thomas F. Duffy, David Bowe, Stephen Spinella, Roxane Mesquida, Jack Plotnick, Wings Hauser, Ethan Cohn, Charley Koontz, Daniel Quinn, Devin Brochu, Hayley Holmes, Haley Ramm, Cecelia Antoinette, Remy Thorne, Tara Jean O'Brien, Pete Dicecco, James Parks, Courtenay Taylor, Blake Robbins, Michael Ross, Gaspard Augé, Pedro Winter",2010,-401983
4542,500000,"Drama, Thriller, Science Fiction",43933,"monster, pyramid, radio, dystopia, infection, forest, low-budget, alien, alien invasion, central america, vigil, cattle, dead fish",en,Monsters,26.406001,Vertigo Entertainment,United Kingdom,4242978,94.0,"Español, English",Released,Monsters,6.2,587,"Whitney Able, Scoot McNairy, Annalee Jefferies, Kevon Kane, Fernando Lara",2010,3742978
4545,500000,"Comedy, Horror",139715,"high school, independent film, zombie, extreme violence",en,Detention of the Dead,2.3918470000000003,Gala Film,United States of America,0,87.0,English,Released,Detention of the Dead,4.5,34,"Jacob Zachar, Alexa Nikolas, Christa Brittany  Allen, Jayson Blair, Justin Chon, Max Adler, Joseph Porter, Michele Messmer , Jonathan Coogan, Adam DeFilippi, Richard Jewell, Bernie Allemon",2012,-500000
4548,500000,Drama,81220,independent film,en,Everything Put Together,0.046903,Furst Films,United States of America,0,87.0,English,Released,Everything Put Together,5.0,2,"Radha Mitchell, Megan Mullally, Catherine Lloyd Burns, Jacqueline Heinze, Alan Ruck, Octavia Spencer",2001,-500000
4549,0,"Action, Drama, Thriller",253626,"pilot, suspicion, drone, u.s. military, air force base, combat drone",en,Good Kill,10.924273,"Voltage Pictures, Sobini Films, Dune Films",United States of America,316472,104.0,English,Released,Good Kill,5.9,208,"Ethan Hawke, January Jones, Zoë Kravitz, Jake Abel, Bruce Greenwood, Alma Sisneros, Kristen Rakes, Dylan Kenin, Michael Sheets, Peter Coyote, Fatima El Bahraquy, El Khttabi Abdelouahab, Colin Jones",2015,316472
4551,0,"Drama, Romance",90369,"cancer, teenager, teen drama, bucket list, based on young adult novel",en,Now Is Good,14.142073000000002,Goldcrest Pictures,United Kingdom,0,103.0,"English, Français, Deutsch",Released,Now Is Good,7.3,371,"Dakota Fanning, Jeremy Irvine, Kaya Scodelario, Olivia Williams, Paddy Considine, Edgar Canham, Joe Cole, Rose Leslie, Franz Drameh, Julia Ford, Julian Wadham, Josef Altin, Rakie Ayola, Tom Kane, Susan Brown, Sarah Hadland, Isabella Laughland, Patrick Baladi, Darren Morfitt",2012,0
4554,0,"Action, Thriller, Mystery",322194,"submarine, woman director",en,Subconscious,0.397323,"Rainsworth Productions, Hilton Media Management, Underwater Productions",United States of America,0,110.0,English,Released,Subconscious,3.4,4,"Tim Abell, Naomi Brockwell, Aleisha Force, Tom Stedham, Cambridge Jones, Dominick Mancino, Peter Barry, Peter Barry",2015,0
4555,0,"Mystery, Science Fiction, Thriller",98568,"cabin, time travel, woods, cabin in the woods, lost, german soldier, time paradox",en,Enter Nowhere,3.637857,Caliber Media Company,United States of America,0,90.0,"English, Deutsch",Released,Enter Nowhere,6.5,49,"Katherine Waterston, Scott Eastwood, Sara Paxton, Shaun Sipos, Christopher Denham, Jesse Perez, Leigh Lezark",2011,0
4557,0,"Romance, Action",380733,"sport, fighting",en,Fight to the Finish,0.251828,"Triple D Productions, CalTex Films",United States of America,0,94.0,English,Released,Fight to the Finish,5.2,3,"Jennifer Hale, Evan Hannemann, Tonya Kay, Anna Ross, Tamara Rey, Vincent De Paul",2016,0
4563,0,"Science Fiction, Action, Comedy, Horror",15239,"corruption, mayor, anti hero, sadism, toxic, movie reference, person on fire, t shirt, workout, health club, rabid anger, disfigured face, superhero spoof, strong man, car run over, shock humor",en,The Toxic Avenger,6.672008,Troma Entertainment,United States of America,0,82.0,English,Released,The Toxic Avenger,6.3,113,"Mitch Cohen, Andree Maranda, Jennifer Prichard, Cindy Manion, Robert Prichard, Gary Schneider, Pat Ryan, Mark Torgl, Dick Martinsen, Chris Liano, Dan Snow, Doug Isbecque, Charles Lee Jr., Patrick Kilpatrick, Larry Sulton, Michael Russo, Norma Pratt, Andrew Craig, Ryan Sexton, Sarabel Levinson, Al Pia, Reuben Guss, Kenneth Kessler, Barbara Gurskey, Rick Collins, Marisa Tomei",1984,0
4565,0,"Action, Adventure, Drama, History",4107,"northern ireland, independent film, civil rights",en,Bloody Sunday,7.3306910000000025,"Portman Entertainment Group, Bórd Scannán na hÉireann, Hell's Kitchen Films, Granada Television","Ireland, United Kingdom",773228,107.0,"English, Gaeilge",Released,Bloody Sunday,7.2,53,"James Nesbitt, Allan Gildea, Gerard Crossan, Mary Moulds, Carmel McCallion, Tim Pigott-Smith, Nicholas Farrell, Christopher Villiers, James Hewitt, Declan Duddy, Edel Frazer, Joanne Lindsay, Mike Edwards, Gerry Hammond, Jason Stammers, Ken Williams, Bryan Watts, Simon Mann, Rhidian Bridge, Johnny O'Donnell, David Clayton Rogers, Sean O'Kane, Thomas McEleney, Deirdre Irvine, Gerry Newton",2002,773228
4567,450000,"Drama, Romance",15624,"dialogue, talking, bridesmaid, wedding reception, wedding, dialogue driven",en,Conversations with Other Women,4.442355,"Prophecy Pictures Ltd., Gordonstreet Pictures","United Kingdom, United States of America",973525,84.0,English,Released,Conversations with Other Women,6.2,38,"Helena Bonham Carter, Aaron Eckhart, Yury Tsykun, Brian Geraghty, Brianna Brown, Nora Zehetner, Olivia Wilde",2006,523525
4568,0,"Horror, Comedy",17287,"musical, zombie",en,Poultrygeist: Night of the Chicken Dead,3.905877,"Troma Entertainment, Poultry Productions LLC",United States of America,0,103.0,English,Released,Poultrygeist: Night of the Chicken Dead,5.9,41,"Jason Yachanin, Kate Graham, Allyson Sereboff, Robin L. Watkins, Joshua Olatunde, Caleb Emerson, Rose Ghavami, Khalid Rivera, Joe Fleishaker, Lloyd Kaufman, Debbie Rochon, Gabriel Friedman, Charlotte Kaufman, John Karyus, Ron Jeremy",2006,0
4570,439000,"Music, Comedy, Romance",3062,"philadelphia, musical, stage show, director, broken ankle, chorus line, pet dog, broadway, fainting, chorus girl, opening night, crutch, theatrical backer, eviction, show producer, chorine, plaster cast, show must go on, financial crisis, sock on the jaw",en,42nd Street,1.933366,Warner Bros.,United States of America,2281000,89.0,English,Released,42nd Street,6.1,37,"Warner Baxter, Bebe Daniels, George Brent, Ruby Keeler, Guy Kibbee, Una Merkel, Ginger Rogers, Ned Sparks, Dick Powell, Allen Jenkins, Edward Nugent, Robert McWade, George E. Stone, Toby Wing, Louise Beavers, Charles Lane, Wallis Clark, Tom Kennedy, Harry Akst, George Irving, Clarence Nordstrum, Jack La Rue, Henry B. Walthall, Jayne Shadduck, Lyle Talbot, Dorothy Coonan Wellman",1933,1842000
4572,225000,"Comedy, Drama",15389,"upper class, new york, independent film, debutante, young adult",en,Metropolitan,1.014966,Allagash Films,United States of America,0,98.0,English,Released,Metropolitan,7.0,38,"Edward Clements, Chris Eigeman, Taylor Nichols, Carolyn Farina, Isabel Gillies, Dylan Hundley",1990,-225000
4573,0,"Romance, Drama, Comedy, Music",464,"individual, underdog, mentally disabled, loss of mother, sweden, pastor, suppressed past, heart attack, loss of father, conductor, choir, violent husband, church choir, choirmaster, dying and death, village, music, concert, secret love",sv,Så som i himmelen,4.321249,"GF Studios AB, Lefwander Kapitalförvaltning AB, Sonet Film AB",Sweden,0,132.0,"English, Italiano, svenska",Released,As It Is in Heaven,6.9,42,"Michael Nyqvist, Frida Hallgren, Helen Sjöholm, Lennart Jähkel, Ingela Olsson, Verena Buratti, Ulla-Britt Norrman-Olsson, Per Morberg, Barbro Kollberg, Niklas Falk, Axelle Axell, Lasse Petterson, Ylva Lööf, Mikael Rahm, André Sjöberg",2004,0
4575,400000,Comedy,8193,"underdog, brother brother relationship, idaho, high school, chat, independent film, teenager, school dance, social outcast, aftercreditsstinger",en,Napoleon Dynamite,23.603514,"Paramount Pictures, Fox Searchlight Pictures, MTV Films, Access Films, Napoleon Pictures Limited, Carnival Films",United States of America,46118097,95.0,English,Released,Napoleon Dynamite,6.7,554,"Jon Heder, Aaron Ruell, Jon Gries, Efren Ramirez, Shondrella Avery, Haylie Duff, Tina Majorino, Diedrich Bader, Sandy Martin, Trevor Snarr, Emily Dunn, Ellen Dubin, Samantha Marsden",2004,45718097
4576,0,"Crime, Thriller",188166,"revenge, drifter, virginia, character study, neo-noir, visual storytelling, mumblegore",en,Blue Ruin,25.349757999999998,"Film Science, The Lab Of Madness, Neighborhood Watch, Paradise City",United States of America,258384,90.0,English,Released,Blue Ruin,6.9,462,"Macon Blair, Devin Ratray, Amy Hargreaves, Kevin Kolack, Eve Plumb, David W. Thompson, Brent Werzner, Stacy Rock, Sidné Anderson, Bonnie Johnson, Ydaiber Orozco, Erica Genereux Smith, Daniel L. Kelly",2014,258384
4577,15000,"Horror, Mystery",23827,"haunting, psychic, entity, demonic possession, found footage",en,Paranormal Activity,47.456823,"Blumhouse Productions, Solana Films",United States of America,193355800,86.0,English,Released,Paranormal Activity,5.9,1316,"Katie Featherston, Micah Sloat, Mark Fredrichs, Amber Armstrong, Ashley Palmer",2007,193340800
4578,0,Documentary,1282,"skateboarding, independent film",en,Dogtown and Z-Boys,3.291609,"Agi Orsi Productions, Vans Off the Wall",United States of America,0,91.0,English,Released,Dogtown and Z-Boys,7.2,52,"Sean Penn, Jay Adams, Henry Rollins, Steve Caballero, Tony Hawk, Jeff Ament, Tony Alva, Jeff Ho, Jake Phelps",2001,0
4579,400000,"Adventure, Comedy, Fantasy",762,"holy grail, monk, scotland yard, swordplay, camelot, round table, chapter, aggression by animal, knight, king arthur, wedding reception, midnight movie, monty python, knights of the round table, anarchic comedy",en,Monty Python and the Holy Grail,64.782984,"Python (Monty) Pictures Limited, Michael White Productions, National Film Trustee Company, Twickenham Film Studios",United Kingdom,5028948,91.0,"Français, Latin, English",Released,Monty Python and the Holy Grail,7.8,1708,"Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin, Connie Booth, Carol Cleveland, Neil Innes, Bee Duffell, John Young, Rita Davies, Avril Stewart, Sally Kinghorn, Mark Zycon, Sandy Johnson, Julian Doyle, Joni Flynn, Fiona Gordon",1975,4628948
4585,0,Horror,19204,"hotel, experiment, hell, gore, morgue, undead, blood, zombie, violence, gothic horror, gothic, mutilation, ghost, blindness, video nasty, acid, grim, dire, entrails",it,...E tu vivrai nel terrore! L'aldilà,8.022122,Fulvia Film,Italy,0,87.0,"English, Italiano",Released,The Beyond,6.6,117,"Catriona MacColl, David Warbeck, Cinzia Monreale, Antoine Saint-John, Veronica Lazar, Al Cliver, Michele Mirabella, Laura De Marchi, Giovanni De Nava, Anthony Flees, Gianpaolo Saccarola, Maria Pia Marsala, Lucio Fulci, Calogero Azzaretto, Sergio Salvati, Gilberto Galimberti",1981,0
4586,35000000,"Comedy, Romance",9029,"casino, hotel, roommate, fictitious marriage, romantic comedy, rivalry, wedding, las vegas",da,What Happens in Vegas,38.100488,"Twentieth Century Fox Film Corporation, Regency Enterprises, Mosaic Media Group, 21 Laps Entertainment, Penn Station Entertainment, Dune Entertainment III",United States of America,170000000,99.0,"English, ",Released,What Happens in Vegas,5.8,923,"Ashton Kutcher, Cameron Diaz, Lake Bell, Queen Latifah, Treat Williams, Michelle Krusiec, Dennis Miller, Dennis Farina, Jason Sudeikis, Zach Galifianakis, Rob Corddry, Krysten Ritter, Billy Eichner, Andrew Daly",2008,135000000
4587,500000,"Horror, Science Fiction, Thriller",18045,"canada, winter, hostage, olympic games, cabin, psychopath, basement, surrealism, suspense, snow, blood, psychiatrist, game, mental patient, axe murder",en,The Dark Hours,1.428483,"Calder Road Film, Canadian Film Centre (CFC), Feature Film Project, The",Canada,0,80.0,"English, Polski",Released,The Dark Hours,5.5,22,"Kate Greenhouse, Aidan Devine, Gordon Currie, Iris Graham, Dov Tiefenbach, David Calderisi, Jeff Seymour, Trevor Hayes, Bruce McFee",2005,-500000
4588,860000,"Romance, Drama, Comedy",11240,"london england, gay, immigration, society, british, independent film, gay interest, racism",en,My Beautiful Laundrette,3.703005,"Channel Four Films, Working Title Films, SAF Productions",United Kingdom,2451545,97.0,English,Released,My Beautiful Laundrette,6.6,51,"Gordon Warnecke, Daniel Day-Lewis, Roshan Seth, Saeed Jaffrey, Derrick Branche, Rita Wolf, Souad Faress, Shirley Anne Field, Richard Graham, Garry Cooper, Charu Bala Chokshi, Persis Maravala, Nisha Kapur, Walter Donohue, Neil Cunningham, Gurdial Sira, Stephen Marcus, Ram John Holder, Dawn Archibald, Jonathan Moore, Gerard Horan, Bhasker Patel, Badi Uzzaman, Ayub Khan-Din, Dulice Liecier, Chris Pitt, Kerryann White, Colin Campbell (1937), Sheila Chitnis, Winston Graham, Dudley Thomas",1985,1591545
4590,0,"Drama, Thriller",157909,kidnapping,en,Show Me,0.23129699999999997,"Feature Film Project, Red Plush Films","Canada, United States of America",0,97.0,English,Released,Show Me,5.6,4,"Michelle Nolden, Katharine Isabelle, Kett Turton, Gabriel Hogan, Allegra Fulton",2004,0
4591,0,Drama,10238,"sister sister relationship, sweden, dying and death",sv,Viskningar och rop,11.347855000000001,"Cinematograph AB, Svenska Filminstitutet (SFI)",Sweden,0,91.0,svenska,Released,Cries and Whispers,7.8,115,"Harriet Andersson, Ingrid Thulin, Kari Sylwan, Liv Ullmann, Erland Josephson, Henning Moritzen, Georg Årlin, Ingmar Bergman",1972,0
4592,385907,Drama,3059,"usa, naivety, intolerance, mill, marriage, wedding, massacre, protestant, silent film, multiple storylines, reformer, saved from hanging, jesus",en,Intolerance,3.232447,"Triangle Film Corporation, Wark Producing Corp.",United States of America,8394751,197.0,English,Released,Intolerance,7.4,60,"Lillian Gish, Mae Marsh, Robert Harron, F.A. Turner, Sam De Grasse, Vera Lewis, Lillian Langdon, Olga Grey, Erich von Ritzau, Bessie Love, Margery Wilson, Eugene Pallette, Spottiswoode Aitken, Ruth Handforth, Elmer Clifton, Seena Owen, Carl Stockdale, Mary Alden, Pearl Elmore, Julia Mackley, Miriam Cooper, Walter Long, Tom Wilson, Ralph Lewis, Lloyd Ingraham, John P. McCarthy, Monte Blue, Marguerite Marsh, Edward Dillon, Billy Quirk, Howard Gaye, William H. Brown, George Walsh, W.S. Van Dyke, Allan Sears, Frank Bennett, Maxfield Stanley, Josephine Crowell, Constance  Talmadge, W.E. Lawrence, Joseph Henabery, Chandler House, Alfred Paget, Tully Marshall, Dore Davidson, Taylor N. Duncan, Owen Moore, Frank Borzage, Karl Brown, Frank Campeau, Constance Collier, Donald Crisp, Nigel De Brulier, Clarence Geldart, Dell Henderson, Russell Hicks, DeWolf Hopper Sr., Wilfred Lucas, Francis McDonald, Vester Pegg, Herbert Sutch, Herbert Beerbohm Tree, King Vidor, Hal Wilson, Tammany Young, Sylvia Ashton, Jennie Lee, George Beranger, Kitty Bradbury, Tod Browning, Frank Brownlee, Kate Bruce, Edward Burns, Noble Johnson, George Fawcett, Jewel Carmen, Carol Dempster, Mildred Harris, Daisy Jefferson, Carmel Myers, Eve Southern, Pauline Starke, Natalie Talmadge, Ethel Grey Terry, Francis Carpenter, Virginia Lee Corbin, Peggy Cartwright, Gino Corrado, William Courtright, Erich von Stroheim, Max Davidson, Douglas Fairbanks, Julia Faye, Clyde E. Hopkins, Alberta Lee, Elmo Lincoln, Loyola O'Connor, Wallace Reid, Alma Rubens, Madame Sul-Te-Wan, George Siegmann, Raymond Wells, Winifred Westover, David Butler",1916,8008844
4594,379000,"Drama, Music, Romance",65203,"musical, singer, pre-code, wisecrack humor, early sound film, partially lost film",en,The Broadway Melody,0.968865,Metro-Goldwyn-Mayer (MGM),United States of America,4358000,100.0,English,Released,The Broadway Melody,5.0,19,"Charles King, Anita Page, Bessie Love, Nacio Herb Brown, Mary Doran, Arthur Freed, James Gleason, Eddie Kane, Carla Laemmle, Jed Prouty, Kenneth Thomson, Dorothy Coonan Wellman, Ray Cooke",1929,3979000
4595,350000,Horror,764,"falsely accused, beheading, audio tape, log cabin, chain saw, giant plant, aggression by plant, lodge, friends, stop motion, evil, occult, book of the dead, necronomicon, demonic possession, video nasty, unofficial remake",en,The Evil Dead,35.037625,Renaissance Pictures,United States of America,29400000,85.0,English,Released,The Evil Dead,7.3,894,"Bruce Campbell, Ellen Sandweiss, Richard DeManincor, Betsy Baker, Theresa Tilly, Sam Raimi, Philip A. Gillis, Dorothy Tapert, Cheryl Guttridge, Barbara Carey",1981,29050000
4596,6000000,Horror,103620,"prostitute, mannequin, remake, murder, gore, serial killer, scalping, misogynist, mumblegore",en,Maniac,19.331884,"La Petite Reine, Studio 37, Canal+, Ciné+","France, United States of America",31081,89.0,English,Released,Maniac,6.0,316,"Elijah Wood, America Olivo, Nora Arnezeder, Zoe Aggeliki, Jan Broberg, Joshua De La Garza, Dan Hunter, Genevieve Alexandra, Liane Balaban, Megan Duffy, Luis Fernandez-Gil, Aaron Colom, Akbar Kurtha, Sal Landi, Délé Ogundiran, Bryan Lugo, Ron Reznik, Devra Korwin, Steffinnie Phrommany, Mike McCarty, Brian Ames, Patrick Orr, Mic Rodgers, Sammi Rotibi, Rochelle Rudolph, Lauren Emily Vaughan, Steven James Williams",2012,-5968919
4597,0,"History, Documentary",319069,woman director,en,Censored Voices,0.59458,kNow Productions,"Germany, Israel",0,84.0,"English, עִבְרִית",Released,Censored Voices,5.1,8,Amos Oz,2015,0
4598,300000,Documentary,14278,"paralympics, wheelchair, sport, rugby",en,Murderball,1.085909,Thinkfilm,United States of America,1750211,88.0,English,Released,Murderball,6.9,23,"Joe Bishop, Keith Cavill, Andy Cohn, Scott Hogsett, Christopher Igoe",2005,1450211
4599,0,"Action, Adventure, Drama",25678,"marine corps, army, ninja",en,American Ninja 2: The Confrontation,5.061107,"Cannon Group, Golan-Globus",United States of America,0,90.0,English,Released,American Ninja 2: The Confrontation,4.9,49,"Michael Dudikoff, Steve James, Larry Poindexter, Gary Conway, Jeff Celentano, Michelle Botes, Mike Stone, Len Sparrowhawk, Jonathan Pienaar, Bill Curry, Dennis Folbigge, Elmo Fillis, John Fujioka, Ralph Draper, John Pasternack",1987,0
4602,350000,Drama,389,"judge, jurors, sultriness, death penalty, father murder, puerto rican, anonymity, court case, heat, group, class, innocence, court, courtroom",en,12 Angry Men,59.259204000000004,"United Artists, Orion-Nova Productions",United States of America,1000000,96.0,English,Released,12 Angry Men,8.2,2078,"Henry Fonda, Martin Balsam, John Fiedler, Lee J. Cobb, E.G. Marshall, Jack Klugman, Edward Binns, Jack Warden, Joseph Sweeney, Ed Begley, George Voskovec, Robert Webber, Rudy Bond, James Kelly, Billy Nelson, John Savoca, Walter Stocker",1957,650000
4603,0,"Animation, Comedy, Drama",52032,"human animal relationship, dog, german shepherd, woman director",en,My Dog Tulip,1.1702569999999999,Norman Twain Productions,United States of America,246574,83.0,English,Released,My Dog Tulip,7.6,9,"Christopher Plummer, Lynn Redgrave, Isabella Rossellini, Peter Gerety, Brian Murray, Paul Hecht, Euan Morton",2009,246574
4604,325000,"Comedy, Romance",3078,"miami, reference to the big bad wolf, reporter",en,It Happened One Night,11.871424000000001,Columbia Pictures Corporation,United States of America,4500000,105.0,English,Released,It Happened One Night,7.7,275,"Clark Gable, Claudette Colbert, Walter Connolly, Roscoe Karns, Jameson Thomas, Alan Hale, Arthur Hoyt, Blanche Friderici, Charles C. Wilson, Ward Bond, Irving Bacon, James Burke, Joseph Crehan, Mickey Daniels, Milton Kibbee, Bess Flowers, Ray Cooke",1934,4175000
4605,0,Drama,38810,"male nudity, female nudity, hostage, paranoia, dysfunctional family, unsimulated sex, incest, lesbian sex, mental illness, explicit sex, sexual awakening, fantasy world, isolated house, brother sister incest, home education, sister sister incest",el,Κυνόδοντας,28.858238,"Greek Film Center, Boo Productions, Horsefly Productions",Greece,110197,94.0,ελληνικά,Released,Dogtooth,6.9,332,"Hristos Passalis, Angeliki Papoulia, Mary Tsoni, Christos Stergioglou, Michele Valley, Anna Kalaitzidou, Steve Krikris, Sissy Petropoulou, Alexander Voulgaris",2009,110197
4606,300000,"Music, Documentary",21525,"rap music, hip-hop, blunt, woman director",en,Tupac: Resurrection,1.314576,"Paramount Pictures, MTV Films",United States of America,7808524,112.0,English,Released,Tupac: Resurrection,8.0,26,Tupac Amaru Shakur,2003,7508524
